chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr16	17	76338151	16499	18500.0	30745.0	16499.0	13887.0	17971.0	76336977	37.0	8.48	42.4	42.2	38.4
chr2	2	36203912	15841	16436.0	0.0	15787.0	17341.0	15841.0	36202650	44.5	0.0	45.2	31.2	45.9
chr11	13	83427877	21104	22975.0	0.0	23318.0	24125.0	21104.0	83426765	23.5	0.0	20.5	17.3	28.4
chr15	16	79433713	26112	0.0	0.0	25662.0	34295.0	26112.0	79432913	0.0	0.0	16.0	7.51	17.5
chr13	14	96548518	26067	32424.0	0.0	29516.0	31959.0	26067.0	96547862	9.88	0.0	10.5	9.24	17.5
chr6	7	124903412	1091	16781.0	19261.0	2685.0	1091.0	7529.0	124899012	43.2	22.6	157.8	182.5	93.4
chr2	2	132103463	14872	19074.0	0.0	17814.0	18226.0	14872.0	132102503	34.6	0.0	37.0	28.9	50.1
chr5	6	65970294	17113	0.0	0.0	0.0	27614.0	17113.0	65969520	0.0	0.0	0.0	12.7	40.9
chr13	14	41826392	18813	18813.0	0.0	22012.0	19746.0	19712.0	41825480	35.8	0.0	23.7	25.4	32.5
chr7	8	25827728	19338	20614.0	0.0	23722.0	22200.0	19338.0	25826934	29.6	0.0	19.6	20.2	33.4
chr15	16	72803837	13364	17343.0	29266.0	20118.0	13364.0	17711.0	72802111	41.4	9.61	29.2	43.9	39.2
chr7	8	27509324	9169	11917.0	0.0	9169.0	11022.0	9350.0	27507138	65.4	0.0	81.7	53.1	80.1
chr2	2	166631577	6561	0.0	0.0	16198.0	15366.0	6561.0	166629651	0.0	0.0	43.3	37.0	101.8
chr15	16	78606182	8795	0.0	28709.0	0.0	8795.0	23946.0	78604200	0.0	10.2	0.0	64.1	21.7
chr6	7	82922891	5925	9858.0	26001.0	7045.0	6004.0	5925.0	82921035	77.8	12.4	98.1	82.0	108.5
chr6	7	43637561	22307	26324.0	0.0	21569.0	25750.0	22307.0	43636927	16.7	0.0	24.6	15.0	25.0
chr10	9	111783274	20235	23493.0	0.0	0.0	25883.0	20235.0	111782516	22.2	0.0	0.0	15.0	30.9
chr12	15	76365072	1438	1438.0	26217.0	2892.0	859.0	3339.0	76360846	211.8	12.4	153.3	203.9	142.7
chr17	18	36216317	18720	21126.0	0.0	21203.0	21784.0	18720.0	36215385	28.4	0.0	26.0	21.4	35.9
chr4	5	8738104	21293	27517.0	0.0	0.0	28137.0	21293.0	8737348	14.8	0.0	0.0	12.1	27.5
chr18	20	74880516	19240	25106.0	0.0	21359.0	23457.0	19240.0	74879734	19.1	0.0	25.5	18.5	34.2
chr18	20	68711620	23043	23043.0	0.0	24255.0	24275.0	24356.0	68710814	23.5	0.0	18.7	17.3	20.9
chr13	14	15846872	15662	0.0	0.0	15662.0	21440.0	16571.0	15845662	0.0	0.0	46.1	22.0	43.4
chr4	5	45404537	5539	5539.0	0.0	7537.0	4979.0	7717.0	45401709	113.6	0.0	94.0	90.7	91.8
chr3	4	52671373	20402	0.0	0.0	20595.0	27536.0	20402.0	52670479	0.0	0.0	27.4	12.7	30.0
chr4	5	122984397	10232	11691.0	0.0	13811.0	12641.0	10232.0	122983007	66.7	0.0	54.3	46.2	74.3
chr2	2	13407981	23635	31119.0	0.0	23635.0	24332.0	29933.0	13407481	10.5	0.0	19.6	16.8	11.7
chr1	1	150396736	16861	0.0	0.0	0.0	27464.0	16861.0	150395620	0.0	0.0	0.0	12.7	41.7
chr12	15	69977278	23779	27274.0	0.0	23779.0	26344.0	26492.0	69976484	15.4	0.0	19.6	14.4	16.7
chr8	10	106017720	21383	26007.0	0.0	24368.0	25815.0	21383.0	106016920	17.3	0.0	18.2	15.0	27.5
chr8	10	119573033	6750	6750.0	26647.0	24369.0	6944.0	6689.0	119569285	101.9	11.9	18.2	75.1	101.0
chr13	14	97453101	17885	0.0	0.0	17885.0	24997.0	18439.0	97451643	0.0	0.0	37.0	16.2	36.7
chr17	18	9005342	30988	30988.0	0.0	0.0	33798.0	32593.0	9004842	11.1	0.0	0.0	8.09	8.34
chr13	14	104623997	3096	26846.0	0.0	0.0	3096.0	32051.0	104620413	16.1	0.0	0.0	114.4	9.18
chr10	9	79897993	22887	32952.0	0.0	22887.0	23326.0	30265.0	79897073	9.26	0.0	21.4	18.5	11.7
chr8	10	84180945	25441	26003.0	0.0	0.0	30914.0	25441.0	84180315	17.3	0.0	0.0	9.82	18.4
chr10	9	26800509	13990	21253.0	0.0	14155.0	17821.0	13990.0	26799255	27.8	0.0	52.9	30.0	54.2
chr11	13	75324029	12444	26417.0	26178.0	15020.0	12849.0	12444.0	75322321	16.7	12.4	48.8	45.6	61.7
chr14	11	14717762	17768	34349.0	0.0	17768.0	23388.0	18442.0	14716244	8.03	0.0	37.4	18.5	36.7
chr15	16	59280745	11317	15024.0	25636.0	16160.0	11317.0	14814.0	59279299	50.6	13.0	43.8	52.0	50.9
chr11	13	75946640	15275	27752.0	25546.0	25169.0	15275.0	19411.0	75945062	14.8	13.0	16.9	37.5	33.4
chr11	13	32129137	26785	26785.0	0.0	26440.0	27837.0	28743.0	32128637	16.1	0.0	14.6	12.7	13.3
chr16	17	23275404	14493	14493.0	0.0	16272.0	14197.0	16371.0	23274230	53.1	0.0	43.3	41.0	44.2
chr5	6	117149690	25224	25224.0	0.0	0.0	25732.0	30060.0	117148974	18.5	0.0	0.0	15.0	11.7
chr18	20	75363896	15817	20507.0	0.0	0.0	21794.0	15817.0	75362312	30.3	0.0	0.0	21.4	46.7
chr2	2	30627376	7519	7519.0	0.0	10409.0	6824.0	10072.0	30625698	95.1	0.0	73.0	75.7	75.1
chr3	4	38251217	18553	18553.0	0.0	22814.0	19583.0	19560.0	38250461	36.4	0.0	21.4	25.4	32.5
chr15	16	93002546	22811	0.0	0.0	25665.0	32014.0	22811.0	93001532	0.0	0.0	16.0	9.24	24.2
chr12	15	100765624	14936	0.0	21530.0	14936.0	12718.0	15158.0	100764308	0.0	18.7	49.3	46.2	49.2
chr19	21	41970210	18739	0.0	0.0	28810.0	28470.0	18739.0	41969454	0.0	0.0	11.4	12.1	35.9
chr10	9	122743186	1076	2086.0	21493.0	7506.0	1076.0	5054.0	122738196	179.1	18.7	94.4	183.7	117.6
chr9	12	57422388	12838	12838.0	0.0	14316.0	14000.0	13267.0	57420854	60.5	0.0	52.0	41.6	57.6
chr19	21	32169160	8734	9449.0	0.0	8734.0	9229.0	9920.0	32166496	80.9	0.0	84.9	61.8	76.8
chr1	1	161196182	8497	9929.0	0.0	8497.0	8821.0	10067.0	161195172	77.2	0.0	86.2	63.5	75.1
chr7	8	72284003	20737	25260.0	0.0	29834.0	26247.0	20737.0	72283249	18.5	0.0	10.0	14.4	29.2
chr1	1	37492480	11457	0.0	0.0	13610.0	19106.0	11457.0	37491270	0.0	0.0	55.2	26.6	66.7
chr3	4	52276021	368	574.0	26977.0	422.0	486.0	368.0	52269465	315.5	11.3	350.8	251.3	386.3
chr17	18	12693012	10671	12757.0	0.0	10671.0	10431.0	13518.0	12691186	61.1	0.0	71.6	56.0	56.7
chr10	9	67698363	17825	21955.0	31434.0	0.0	17825.0	22725.0	67697639	25.9	7.92	0.0	30.0	24.2
chr3	4	101748843	15053	18194.0	0.0	22257.0	19142.0	15053.0	101748043	37.7	0.0	22.8	26.6	49.2
chr4	5	11085175	17139	22599.0	0.0	25518.0	17139.0	30001.0	11083915	24.1	0.0	16.0	31.8	11.7
chr16	17	76227129	4514	10652.0	27953.0	7921.0	6248.0	4514.0	76224259	72.9	10.7	91.2	80.3	124.3
chrX	3	73052879	28819	35169.0	0.0	28819.0	32881.0	32686.0	73052083	6.79	0.0	11.4	8.66	8.34
chr16	17	45625365	15839	0.0	31774.0	32581.0	15839.0	26570.0	45624075	0.0	7.92	7.76	35.8	16.7
chr14	11	14295718	13501	17179.0	0.0	16372.0	17037.0	13501.0	14294308	42.0	0.0	42.9	32.3	56.7
chr4	5	118296092	24247	24247.0	0.0	24323.0	22139.0	30679.0	118295180	20.4	0.0	18.2	20.2	10.8
chr7	8	80654697	10257	14981.0	30368.0	17354.0	11623.0	10257.0	80652225	50.6	8.48	38.8	50.3	74.3
chr2	2	48375150	22562	32702.0	0.0	0.0	31532.0	22562.0	48374156	9.26	0.0	0.0	9.24	24.2
chr19	21	57108631	27825	29303.0	0.0	0.0	34372.0	27825.0	57107995	13.0	0.0	0.0	7.51	15.0
chr16	17	94265734	23598	0.0	0.0	25011.0	32796.0	23598.0	94264916	0.0	0.0	17.3	8.66	22.5
chr6	7	83423058	12495	15262.0	0.0	12495.0	11912.0	16097.0	83421586	49.4	0.0	61.1	49.1	45.1
chr5	6	149368726	21011	0.0	0.0	0.0	33200.0	21011.0	149368226	0.0	0.0	0.0	8.09	28.4
chr19	21	40679365	10054	16122.0	0.0	27755.0	16258.0	10054.0	40677593	46.3	0.0	12.8	34.7	75.9
chr4	5	7534553	23441	29444.0	0.0	23441.0	25190.0	27935.0	7533869	12.3	0.0	20.1	15.6	14.2
chr6	7	108467337	12395	17872.0	0.0	26903.0	18282.0	12395.0	108466027	38.9	0.0	13.7	28.9	61.7
chr1	1	126763988	28370	28370.0	0.0	0.0	30510.0	31049.0	126763210	13.6	0.0	0.0	9.82	10.0
chr12	15	28800886	15152	0.0	0.0	19665.0	23736.0	15152.0	28799666	0.0	0.0	30.6	17.9	49.2
chr8	10	36180151	10141	10141.0	0.0	0.0	7378.0	19918.0	36177895	75.9	0.0	0.0	72.2	31.7
chr9	12	62978160	22933	22933.0	0.0	24905.0	21664.0	28091.0	62977320	23.5	0.0	17.3	21.4	14.2
chr12	15	85639522	22083	22475.0	0.0	28072.0	25940.0	22083.0	85638642	24.7	0.0	12.3	15.0	25.9
chr10	9	94525216	10847	10847.0	0.0	14157.0	7568.0	18893.0	94523340	71.6	0.0	52.9	71.1	35.0
chr13	14	43932864	26062	29799.0	0.0	30026.0	31947.0	26062.0	43932094	12.3	0.0	10.0	9.24	17.5
chr8	10	125532889	18116	0.0	0.0	27980.0	28249.0	18116.0	125531937	0.0	0.0	12.3	12.1	37.5
chrX	3	134742458	25043	26937.0	0.0	25043.0	27428.0	28336.0	134741660	16.1	0.0	17.3	13.3	14.2
chr5	6	120025558	17368	19661.0	0.0	22836.0	21318.0	17368.0	120023916	32.7	0.0	21.4	22.0	40.0
chr3	4	131178342	26175	0.0	0.0	0.0	26175.0	0.0	131177842	0.0	0.0	0.0	14.4	0.0
chr11	13	117691525	31143	0.0	0.0	0.0	31143.0	0.0	117691025	0.0	0.0	0.0	9.82	0.0
chr17	18	28300217	26421	0.0	0.0	0.0	26421.0	0.0	28299583	0.0	0.0	0.0	14.4	0.0
chr4	5	58120959	29862	0.0	0.0	0.0	29862.0	0.0	58120459	0.0	0.0	0.0	10.4	0.0
chr16	17	92748425	26412	0.0	0.0	0.0	26412.0	0.0	92747925	0.0	0.0	0.0	14.4	0.0
chr1	1	13454783	26459	0.0	0.0	0.0	26459.0	0.0	13454283	0.0	0.0	0.0	13.9	0.0
chr4	5	46596493	29858	0.0	0.0	0.0	29858.0	0.0	46595993	0.0	0.0	0.0	10.4	0.0
chr4	5	44880904	29857	0.0	0.0	0.0	29857.0	0.0	44880404	0.0	0.0	0.0	10.4	0.0
chr7	8	63944079	29277	0.0	0.0	0.0	29277.0	0.0	63943433	0.0	0.0	0.0	11.0	0.0
chr11	13	94703318	31128	0.0	0.0	0.0	31128.0	0.0	94702818	0.0	0.0	0.0	9.82	0.0
chr14	11	27086314	31228	0.0	0.0	0.0	31228.0	0.0	27085814	0.0	0.0	0.0	9.82	0.0
chr11	13	86738298	31121	0.0	0.0	0.0	31121.0	0.0	86737798	0.0	0.0	0.0	9.82	0.0
chr11	13	118380068	31144	0.0	0.0	0.0	31144.0	0.0	118379568	0.0	0.0	0.0	9.82	0.0
chr16	17	32064965	26408	0.0	0.0	0.0	26408.0	0.0	32064465	0.0	0.0	0.0	14.4	0.0
chr16	17	17198315	26401	0.0	0.0	0.0	26401.0	0.0	17197675	0.0	0.0	0.0	14.4	0.0
chr7	8	47151054	29274	0.0	0.0	0.0	29274.0	0.0	47150554	0.0	0.0	0.0	11.0	0.0
chr16	17	11576776	26399	0.0	0.0	0.0	26399.0	0.0	11576276	0.0	0.0	0.0	14.4	0.0
chr16	17	49959589	26409	0.0	0.0	0.0	26409.0	0.0	49958941	0.0	0.0	0.0	14.4	0.0
chr1	1	86354493	26471	0.0	0.0	0.0	26471.0	0.0	86353863	0.0	0.0	0.0	13.9	0.0
chr4	5	59181487	29863	0.0	0.0	0.0	29863.0	0.0	59180987	0.0	0.0	0.0	10.4	0.0
chr13	14	112460111	31222	0.0	0.0	0.0	31222.0	0.0	112459611	0.0	0.0	0.0	9.82	0.0
chr11	13	72804346	31109	0.0	0.0	0.0	31109.0	0.0	72803846	0.0	0.0	0.0	9.82	0.0
chr7	8	98523261	29284	0.0	0.0	0.0	29284.0	0.0	98522761	0.0	0.0	0.0	11.0	0.0
chr2	2	174567000	26162	0.0	0.0	0.0	26162.0	0.0	174566500	0.0	0.0	0.0	14.4	0.0
chr13	14	59767053	31214	0.0	0.0	0.0	31214.0	0.0	59766553	0.0	0.0	0.0	9.82	0.0
chr11	13	99201142	31134	0.0	0.0	0.0	31134.0	0.0	99200642	0.0	0.0	0.0	9.82	0.0
chr11	13	64041590	31104	0.0	0.0	0.0	31104.0	0.0	64041090	0.0	0.0	0.0	9.82	0.0
chr4	5	57288574	29861	0.0	0.0	0.0	29861.0	0.0	57288074	0.0	0.0	0.0	10.4	0.0
chr14	11	8314451	31224	0.0	0.0	0.0	31224.0	0.0	8313793	0.0	0.0	0.0	9.82	0.0
chr3	4	52631414	26167	0.0	0.0	0.0	26167.0	0.0	52630914	0.0	0.0	0.0	14.4	0.0
chr11	13	103037751	31135	0.0	0.0	0.0	31135.0	0.0	103037251	0.0	0.0	0.0	9.82	0.0
chr11	13	104428575	31137	0.0	0.0	0.0	31137.0	0.0	104428075	0.0	0.0	0.0	9.82	0.0
chr2	2	173316514	26160	0.0	0.0	0.0	26160.0	0.0	173316014	0.0	0.0	0.0	14.4	0.0
chr17	18	52068825	26429	0.0	0.0	0.0	26429.0	0.0	52068325	0.0	0.0	0.0	14.4	0.0
chr1	1	58800086	26464	0.0	0.0	0.0	26464.0	0.0	58799586	0.0	0.0	0.0	13.9	0.0
chr3	4	9760002	29820	0.0	0.0	0.0	29820.0	0.0	9759502	0.0	0.0	0.0	10.4	0.0
chr17	18	47006342	26428	0.0	0.0	0.0	26428.0	0.0	47005842	0.0	0.0	0.0	14.4	0.0
chr11	13	98866060	31133	0.0	0.0	0.0	31133.0	0.0	98865560	0.0	0.0	0.0	9.82	0.0
chr11	13	63913159	31103	0.0	0.0	0.0	31103.0	0.0	63912659	0.0	0.0	0.0	9.82	0.0
chr7	8	100502468	29286	0.0	0.0	0.0	29286.0	0.0	100501968	0.0	0.0	0.0	11.0	0.0
chrX	3	101765140	26455	0.0	0.0	0.0	26455.0	0.0	101764444	0.0	0.0	0.0	14.4	0.0
chr14	11	18668544	31225	0.0	0.0	0.0	31225.0	0.0	18668044	0.0	0.0	0.0	9.82	0.0
chr9	12	116116777	29361	0.0	0.0	0.0	29361.0	0.0	116116141	0.0	0.0	0.0	11.0	0.0
chr18	20	68235338	26440	0.0	0.0	0.0	26440.0	0.0	68234838	0.0	0.0	0.0	14.4	0.0
chr9	12	118511116	29363	0.0	0.0	0.0	29363.0	0.0	118510616	0.0	0.0	0.0	11.0	0.0
chr13	14	112197697	31221	0.0	0.0	0.0	31221.0	0.0	112197197	0.0	0.0	0.0	9.82	0.0
chr11	13	75728460	31115	0.0	0.0	0.0	31115.0	0.0	75727960	0.0	0.0	0.0	9.82	0.0
chr11	13	116375411	31142	0.0	0.0	0.0	31142.0	0.0	116374911	0.0	0.0	0.0	9.82	0.0
chr13	14	43299405	31204	0.0	0.0	0.0	31204.0	0.0	43298905	0.0	0.0	0.0	9.82	0.0
chr7	8	100503665	29287	0.0	0.0	0.0	29287.0	0.0	100503165	0.0	0.0	0.0	11.0	0.0
chr8	10	87691405	29323	0.0	0.0	0.0	29323.0	0.0	87690707	0.0	0.0	0.0	11.0	0.0
chr12	15	116051816	31190	0.0	0.0	0.0	31190.0	0.0	116051316	0.0	0.0	0.0	9.82	0.0
chr7	8	75828000	26248	0.0	0.0	0.0	26248.0	0.0	75827282	0.0	0.0	0.0	14.4	0.0
chr12	15	81973018	31174	0.0	0.0	0.0	31174.0	0.0	81972518	0.0	0.0	0.0	9.82	0.0
chr12	15	80840835	31173	0.0	0.0	0.0	31173.0	0.0	80840335	0.0	0.0	0.0	9.82	0.0
chr13	14	44797538	31205	0.0	0.0	0.0	31205.0	0.0	44797038	0.0	0.0	0.0	9.82	0.0
chr8	10	86718535	29322	0.0	0.0	0.0	29322.0	0.0	86718035	0.0	0.0	0.0	11.0	0.0
chr4	5	106959166	26184	0.0	0.0	0.0	26184.0	0.0	106958666	0.0	0.0	0.0	14.4	0.0
chr9	12	66892619	29351	0.0	0.0	0.0	29351.0	0.0	66892119	0.0	0.0	0.0	11.0	0.0
chr4	5	32213402	26181	0.0	0.0	0.0	26181.0	0.0	32212768	0.0	0.0	0.0	14.4	0.0
chr8	10	86853891	26265	0.0	0.0	0.0	26265.0	0.0	86853391	0.0	0.0	0.0	14.4	0.0
chr12	15	76851960	31169	0.0	0.0	0.0	31169.0	0.0	76851460	0.0	0.0	0.0	9.82	0.0
chr3	4	103526079	29835	0.0	0.0	0.0	29835.0	0.0	103525339	0.0	0.0	0.0	10.4	0.0
chr12	15	76545830	31167	0.0	0.0	0.0	31167.0	0.0	76545330	0.0	0.0	0.0	9.82	0.0
chr8	10	116621530	26266	0.0	0.0	0.0	26266.0	0.0	116620898	0.0	0.0	0.0	14.4	0.0
chr9	12	75554046	26277	0.0	0.0	0.0	26277.0	0.0	75553402	0.0	0.0	0.0	14.4	0.0
chr7	8	123347136	26253	0.0	0.0	0.0	26253.0	0.0	123346482	0.0	0.0	0.0	14.4	0.0
chr3	4	37056808	29823	0.0	0.0	0.0	29823.0	0.0	37056308	0.0	0.0	0.0	10.4	0.0
chr8	10	104628512	29324	0.0	0.0	0.0	29324.0	0.0	104627842	0.0	0.0	0.0	11.0	0.0
chr3	4	100444904	29834	0.0	0.0	0.0	29834.0	0.0	100444404	0.0	0.0	0.0	10.4	0.0
chr9	12	46049124	29342	0.0	0.0	0.0	29342.0	0.0	46048624	0.0	0.0	0.0	11.0	0.0
chr13	14	41787437	31203	0.0	0.0	0.0	31203.0	0.0	41786937	0.0	0.0	0.0	9.82	0.0
chr13	14	41600903	31202	0.0	0.0	0.0	31202.0	0.0	41600403	0.0	0.0	0.0	9.82	0.0
chr9	12	37532039	29340	0.0	0.0	0.0	29340.0	0.0	37531539	0.0	0.0	0.0	11.0	0.0
chr13	14	38501752	31201	0.0	0.0	0.0	31201.0	0.0	38501252	0.0	0.0	0.0	9.82	0.0
chr5	6	62854065	26204	0.0	0.0	0.0	26204.0	0.0	62853565	0.0	0.0	0.0	14.4	0.0
chr13	14	30665120	31198	0.0	0.0	0.0	31198.0	0.0	30664620	0.0	0.0	0.0	9.82	0.0
chr12	15	117959742	31193	0.0	0.0	0.0	31193.0	0.0	117959242	0.0	0.0	0.0	9.82	0.0
chr3	4	52855522	29828	0.0	0.0	0.0	29828.0	0.0	52855022	0.0	0.0	0.0	10.4	0.0
chr6	7	61268108	26228	0.0	0.0	0.0	26228.0	0.0	61267478	0.0	0.0	0.0	14.4	0.0
chr9	12	37236373	29339	0.0	0.0	0.0	29339.0	0.0	37235873	0.0	0.0	0.0	11.0	0.0
chr3	4	38238416	29825	0.0	0.0	0.0	29825.0	0.0	38237916	0.0	0.0	0.0	10.4	0.0
chr13	14	6001176	31194	0.0	0.0	0.0	31194.0	0.0	6000676	0.0	0.0	0.0	9.82	0.0
chr5	6	31605949	26195	0.0	0.0	0.0	26195.0	0.0	31605449	0.0	0.0	0.0	14.4	0.0
chr8	10	110945198	29329	0.0	0.0	0.0	29329.0	0.0	110944524	0.0	0.0	0.0	11.0	0.0
chr4	5	137879977	26188	0.0	0.0	0.0	26188.0	0.0	137879477	0.0	0.0	0.0	14.4	0.0
chr6	7	55042416	26227	0.0	0.0	0.0	26227.0	0.0	55041640	0.0	0.0	0.0	14.4	0.0
chr3	4	104814878	29837	0.0	0.0	0.0	29837.0	0.0	104814378	0.0	0.0	0.0	10.4	0.0
chr3	4	32656657	29822	0.0	0.0	0.0	29822.0	0.0	32656157	0.0	0.0	0.0	10.4	0.0
chr12	15	73661710	31164	0.0	0.0	0.0	31164.0	0.0	73661210	0.0	0.0	0.0	9.82	0.0
chr12	15	25231879	31151	0.0	0.0	0.0	31151.0	0.0	25231379	0.0	0.0	0.0	9.82	0.0
chr4	5	8823854	26179	0.0	0.0	0.0	26179.0	0.0	8823354	0.0	0.0	0.0	14.4	0.0
chr12	15	4189412	26340	0.0	0.0	0.0	26340.0	0.0	4188520	0.0	0.0	0.0	14.4	0.0
chr13	14	46469086	31208	0.0	0.0	0.0	31208.0	0.0	46468586	0.0	0.0	0.0	9.82	0.0
chr13	14	58589918	31213	0.0	0.0	0.0	31213.0	0.0	58589418	0.0	0.0	0.0	9.82	0.0
chr11	13	120578456	31148	0.0	0.0	0.0	31148.0	0.0	120577956	0.0	0.0	0.0	9.82	0.0
chr7	8	132757319	29300	0.0	0.0	0.0	29300.0	0.0	132756819	0.0	0.0	0.0	11.0	0.0
chr12	15	32010066	31154	0.0	0.0	0.0	31154.0	0.0	32009566	0.0	0.0	0.0	9.82	0.0
chr12	15	86813055	26352	0.0	0.0	0.0	26352.0	0.0	86812041	0.0	0.0	0.0	14.4	0.0
chr12	15	92873738	26354	0.0	0.0	0.0	26354.0	0.0	92872978	0.0	0.0	0.0	14.4	0.0
chr4	5	8218329	29850	0.0	0.0	0.0	29850.0	0.0	8217703	0.0	0.0	0.0	10.4	0.0
chr7	8	107649803	29290	0.0	0.0	0.0	29290.0	0.0	107649073	0.0	0.0	0.0	11.0	0.0
chr13	14	30968956	26362	0.0	0.0	0.0	26362.0	0.0	30968456	0.0	0.0	0.0	14.4	0.0
chr14	11	27434524	26374	0.0	0.0	0.0	26374.0	0.0	27434024	0.0	0.0	0.0	14.4	0.0
chr14	11	56240820	26379	0.0	0.0	0.0	26379.0	0.0	56240320	0.0	0.0	0.0	14.4	0.0
chr4	5	44770725	29856	0.0	0.0	0.0	29856.0	0.0	44770225	0.0	0.0	0.0	10.4	0.0
chr7	8	125575663	29295	0.0	0.0	0.0	29295.0	0.0	125575163	0.0	0.0	0.0	11.0	0.0
chr8	10	10846299	29306	0.0	0.0	0.0	29306.0	0.0	10845799	0.0	0.0	0.0	11.0	0.0
chr8	10	34812694	29310	0.0	0.0	0.0	29310.0	0.0	34812194	0.0	0.0	0.0	11.0	0.0
chr3	4	88540826	29830	0.0	0.0	0.0	29830.0	0.0	88540326	0.0	0.0	0.0	10.4	0.0
chr8	10	80393808	29321	0.0	0.0	0.0	29321.0	0.0	80393308	0.0	0.0	0.0	11.0	0.0
chr8	10	70432785	29317	0.0	0.0	0.0	29317.0	0.0	70432285	0.0	0.0	0.0	11.0	0.0
chr9	12	100703953	26283	0.0	0.0	0.0	26283.0	0.0	100703267	0.0	0.0	0.0	14.4	0.0
chr9	12	116192573	26289	0.0	0.0	0.0	26289.0	0.0	116192073	0.0	0.0	0.0	14.4	0.0
chr3	4	130056869	29844	0.0	0.0	0.0	29844.0	0.0	130056369	0.0	0.0	0.0	10.4	0.0
chr9	12	124068356	26291	0.0	0.0	0.0	26291.0	0.0	124067856	0.0	0.0	0.0	14.4	0.0
chr3	4	133079312	29846	0.0	0.0	0.0	29846.0	0.0	133078812	0.0	0.0	0.0	10.4	0.0
chr10	9	17485066	26292	0.0	0.0	0.0	26292.0	0.0	17484566	0.0	0.0	0.0	14.4	0.0
chr10	9	21792765	26294	0.0	0.0	0.0	26294.0	0.0	21791855	0.0	0.0	0.0	14.4	0.0
chr10	9	54118426	26299	0.0	0.0	0.0	26299.0	0.0	54117926	0.0	0.0	0.0	14.4	0.0
chr12	15	52746453	31158	0.0	0.0	0.0	31158.0	0.0	52745821	0.0	0.0	0.0	9.82	0.0
chr10	9	82895257	26304	0.0	0.0	0.0	26304.0	0.0	82894611	0.0	0.0	0.0	14.4	0.0
chr8	10	35615087	29312	0.0	0.0	0.0	29312.0	0.0	35614587	0.0	0.0	0.0	11.0	0.0
chr11	13	60192449	26326	0.0	0.0	0.0	26326.0	0.0	60191789	0.0	0.0	0.0	14.4	0.0
chr8	10	35321678	29311	0.0	0.0	0.0	29311.0	0.0	35321178	0.0	0.0	0.0	11.0	0.0
chr11	13	74705439	26330	0.0	0.0	0.0	26330.0	0.0	74704623	0.0	0.0	0.0	14.4	0.0
chr3	4	139049862	29847	0.0	0.0	0.0	29847.0	0.0	139049362	0.0	0.0	0.0	10.4	0.0
chr15	16	62152419	26386	0.0	0.0	0.0	26386.0	0.0	62151919	0.0	0.0	0.0	14.4	0.0
chr7	8	16344245	29264	0.0	0.0	0.0	29264.0	0.0	16343745	0.0	0.0	0.0	11.0	0.0
chr10	9	128870461	31063	0.0	0.0	0.0	31063.0	0.0	128869961	0.0	0.0	0.0	9.82	0.0
chr1	1	135813162	26479	0.0	0.0	0.0	26479.0	0.0	135812528	0.0	0.0	0.0	13.9	0.0
chr10	9	54037588	26719	0.0	0.0	0.0	26719.0	0.0	54037088	0.0	0.0	0.0	13.9	0.0
chr9	12	70483014	30972	0.0	0.0	0.0	30972.0	0.0	70482514	0.0	0.0	0.0	9.82	0.0
chr9	12	70133093	30971	0.0	0.0	0.0	30971.0	0.0	70132593	0.0	0.0	0.0	9.82	0.0
chr11	13	4194857	26729	0.0	0.0	0.0	26729.0	0.0	4194357	0.0	0.0	0.0	13.9	0.0
chr9	12	62108796	30964	0.0	0.0	0.0	30964.0	0.0	62108296	0.0	0.0	0.0	9.82	0.0
chr9	12	56173187	30958	0.0	0.0	0.0	30958.0	0.0	56172687	0.0	0.0	0.0	9.82	0.0
chr9	12	44974525	30954	0.0	0.0	0.0	30954.0	0.0	44974025	0.0	0.0	0.0	9.82	0.0
chr9	12	35254944	30952	0.0	0.0	0.0	30952.0	0.0	35254444	0.0	0.0	0.0	9.82	0.0
chr5	6	86085909	29919	0.0	0.0	0.0	29919.0	0.0	86085409	0.0	0.0	0.0	10.4	0.0
chr10	9	42884730	26718	0.0	0.0	0.0	26718.0	0.0	42884072	0.0	0.0	0.0	13.9	0.0
chr3	4	153864681	29157	0.0	0.0	0.0	29157.0	0.0	153864051	0.0	0.0	0.0	11.0	0.0
chr5	6	100640744	29924	0.0	0.0	0.0	29924.0	0.0	100640086	0.0	0.0	0.0	10.4	0.0
chr11	13	22879700	26731	0.0	0.0	0.0	26731.0	0.0	22879200	0.0	0.0	0.0	13.9	0.0
chr9	12	22970753	30948	0.0	0.0	0.0	30948.0	0.0	22970253	0.0	0.0	0.0	9.82	0.0
chr3	4	153258642	29156	0.0	0.0	0.0	29156.0	0.0	153258142	0.0	0.0	0.0	11.0	0.0
chr9	12	22673313	30947	0.0	0.0	0.0	30947.0	0.0	22672813	0.0	0.0	0.0	9.82	0.0
chr9	12	21319426	30945	0.0	0.0	0.0	30945.0	0.0	21318926	0.0	0.0	0.0	9.82	0.0
chr9	12	13315665	30941	0.0	0.0	0.0	30941.0	0.0	13315165	0.0	0.0	0.0	9.82	0.0
chr11	13	59665930	26741	0.0	0.0	0.0	26741.0	0.0	59665268	0.0	0.0	0.0	13.9	0.0
