chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr14	11	59695177	16391	16391.0	16548.0	18874.0	0.0	18190.0	59694073	45.1	28.8	33.3	0.0	37.5
chr2	2	114146761	3154	0.0	0.0	7028.0	0.0	3154.0	114143441	0.0	0.0	98.1	0.0	146.0
chr1	1	13290238	19848	0.0	0.0	19848.0	0.0	22535.0	13289328	0.0	0.0	29.7	0.0	24.2
chr2	2	79121723	14934	14934.0	12993.0	18253.0	0.0	15432.0	79120379	50.6	38.5	35.1	0.0	47.6
chr17	18	73010159	5302	0.0	24321.0	7413.0	0.0	5302.0	73007801	0.0	14.7	95.3	0.0	115.1
chr19	21	36243210	20624	0.0	0.0	23604.0	0.0	20624.0	36242584	0.0	0.0	20.1	0.0	30.0
chr19	21	4171891	11767	11767.0	24722.0	12371.0	0.0	21204.0	4169913	66.7	14.1	62.0	0.0	28.4
chr14	11	87125753	25060	25060.0	0.0	29130.0	0.0	32062.0	87124975	19.1	0.0	10.9	0.0	9.18
chr17	18	26923752	18103	30411.0	0.0	18103.0	32048.0	18719.0	26922306	11.7	0.0	36.0	9.24	35.9
chr8	10	69194174	18953	18953.0	14755.0	19631.0	0.0	19115.0	69193272	35.2	33.4	30.6	0.0	34.2
chr6	7	51593114	15632	0.0	0.0	15632.0	0.0	18085.0	51592084	0.0	0.0	46.1	0.0	37.5
chr14	11	54111579	28212	33075.0	0.0	0.0	0.0	28212.0	54111079	9.26	0.0	0.0	0.0	14.2
chr10	9	66954675	10529	0.0	0.0	15113.0	0.0	10529.0	66952785	0.0	0.0	48.4	0.0	72.6
chr14	11	25226898	27696	0.0	0.0	30046.0	0.0	27696.0	25226262	0.0	0.0	10.0	0.0	15.0
chr1	1	43241623	27182	0.0	0.0	29618.0	0.0	27182.0	43241123	0.0	0.0	10.0	0.0	15.0
chr9	12	103474453	21068	25303.0	0.0	0.0	0.0	21068.0	103473445	18.5	0.0	0.0	0.0	28.4
chr5	6	33456323	24113	28482.0	0.0	0.0	0.0	24113.0	33455527	13.6	0.0	0.0	0.0	20.9
chr15	16	79262308	23807	0.0	0.0	23807.0	0.0	27065.0	79261534	0.0	0.0	19.6	0.0	15.9
chr2	2	169674545	28437	33327.0	0.0	0.0	0.0	28437.0	169674045	8.64	0.0	0.0	0.0	13.3
chr7	8	140988584	23928	28114.0	30389.0	23928.0	0.0	28633.0	140987622	14.2	8.48	19.2	0.0	13.3
chr9	12	121072439	30235	0.0	0.0	32330.0	0.0	30235.0	121071939	0.0	0.0	7.76	0.0	11.7
chr4	5	137341635	30029	0.0	0.0	32110.0	0.0	30029.0	137341135	0.0	0.0	7.76	0.0	11.7
chrX	3	94990545	30574	0.0	0.0	32678.0	0.0	30574.0	94990045	0.0	0.0	7.76	0.0	11.7
chr19	21	36226116	6467	7815.0	0.0	0.0	30443.0	6467.0	36223756	93.2	0.0	0.0	10.4	103.5
chr17	18	86710238	21835	26164.0	0.0	0.0	0.0	21835.0	86709738	17.3	0.0	0.0	0.0	26.7
chr5	6	96138087	30057	33454.0	32567.0	32791.0	0.0	30057.0	96137587	8.64	6.79	7.3	0.0	11.7
chr4	5	139242599	10235	14264.0	13192.0	16770.0	0.0	10235.0	139240409	53.7	37.9	41.1	0.0	74.3
chr13	14	48669598	17216	21087.0	31616.0	18086.0	29506.0	17216.0	48667884	28.4	7.92	36.0	11.0	40.9
chr10	9	62311697	26394	26394.0	0.0	0.0	0.0	28716.0	62310891	16.7	0.0	0.0	0.0	13.3
chr15	16	98806728	26482	26482.0	0.0	0.0	0.0	28866.0	98806100	16.7	0.0	0.0	0.0	13.3
chr7	8	100846631	26852	0.0	0.0	29363.0	0.0	26852.0	100846007	0.0	0.0	10.5	0.0	15.9
chr14	11	34772456	18643	18643.0	23746.0	25945.0	0.0	20288.0	34771600	36.4	15.3	15.5	0.0	30.9
chr16	17	92744496	24788	0.0	0.0	27341.0	0.0	24788.0	92743996	0.0	0.0	13.2	0.0	20.0
chr13	14	13492626	24710	0.0	0.0	27294.0	0.0	24710.0	13491900	0.0	0.0	13.2	0.0	20.0
chr1	1	180764532	19063	19063.0	22723.0	24792.0	0.0	20658.0	180763756	34.6	16.4	17.3	0.0	29.2
chrX	3	47158103	31011	34464.0	32794.0	33051.0	0.0	31011.0	47157437	8.03	6.79	7.3	0.0	10.8
chr5	6	121108530	9566	9566.0	0.0	0.0	0.0	12080.0	121106462	79.7	0.0	0.0	0.0	63.4
chr3	4	59042816	24076	30560.0	24826.0	23880.0	0.0	24076.0	59042170	11.1	13.6	19.2	0.0	20.9
chr4	5	106988240	14691	19645.0	0.0	0.0	0.0	14691.0	106987486	32.7	0.0	0.0	0.0	50.9
chr15	16	41164013	29686	34370.0	0.0	0.0	0.0	29686.0	41163513	8.03	0.0	0.0	0.0	12.5
chr7	8	80974065	29308	0.0	0.0	31594.0	0.0	29308.0	80973565	0.0	0.0	8.21	0.0	12.5
chr5	6	3666823	29187	0.0	0.0	31515.0	0.0	29187.0	3666323	0.0	0.0	8.21	0.0	12.5
chr19	21	56392068	31742	31742.0	0.0	0.0	0.0	32665.0	56391568	10.5	0.0	0.0	0.0	8.34
chr9	12	120903029	31448	31448.0	0.0	0.0	0.0	32414.0	120902395	10.5	0.0	0.0	0.0	8.34
chr6	7	65600581	13763	19120.0	23130.0	14129.0	27650.0	13763.0	65599351	34.6	15.8	52.9	12.7	55.1
chr6	7	97176006	25820	0.0	0.0	25820.0	0.0	29268.0	97175350	0.0	0.0	15.5	0.0	12.5
chr1	1	74262815	24016	0.0	0.0	26806.0	0.0	24016.0	74262065	0.0	0.0	13.7	0.0	20.9
chr17	18	27589397	17730	22534.0	17553.0	18889.0	0.0	17730.0	27588025	24.7	26.6	33.3	0.0	39.2
chr19	21	20410428	18492	23051.0	0.0	0.0	0.0	18492.0	20409636	23.5	0.0	0.0	0.0	36.7
chr13	14	99433898	28747	0.0	0.0	28747.0	0.0	32050.0	99433270	0.0	0.0	11.4	0.0	9.18
chr7	8	29141907	20975	24000.0	27659.0	20975.0	0.0	26359.0	29140787	21.0	10.7	26.5	0.0	16.7
chr17	18	49901302	29783	31699.0	27369.0	28794.0	0.0	29783.0	49900676	10.5	11.3	11.4	0.0	12.5
chr1	1	94792054	22814	22814.0	0.0	27782.0	0.0	29898.0	94791048	23.5	0.0	12.3	0.0	11.7
chr2	2	167331584	21270	33323.0	0.0	30562.0	0.0	21270.0	167330432	8.64	0.0	9.12	0.0	27.5
chr13	14	60480931	15245	15796.0	31624.0	15245.0	21740.0	15556.0	60479197	47.5	7.92	47.9	21.4	47.6
chr18	20	75415818	22505	26523.0	27387.0	27358.0	0.0	22505.0	75415008	16.7	11.3	13.2	0.0	25.0
chr6	7	100208454	16477	0.0	0.0	20334.0	0.0	16477.0	100207014	0.0	0.0	28.3	0.0	43.4
chr11	13	78823295	22400	25030.0	21214.0	23316.0	0.0	22400.0	78822669	19.1	19.2	20.5	0.0	25.0
chr17	18	64726530	28911	0.0	0.0	31309.0	0.0	28911.0	64726030	0.0	0.0	8.67	0.0	13.3
chr15	16	36262065	28849	0.0	0.0	31261.0	0.0	28849.0	36261565	0.0	0.0	8.67	0.0	13.3
chr1	1	191835239	28390	0.0	0.0	30898.0	0.0	28390.0	191834739	0.0	0.0	8.67	0.0	13.3
chr2	2	91476930	25740	0.0	0.0	28519.0	0.0	25740.0	91476168	0.0	0.0	11.4	0.0	17.5
chr18	20	74991716	19776	21825.0	19428.0	22781.0	0.0	19776.0	74990904	26.6	22.6	21.9	0.0	32.5
chr9	12	88710784	21734	21734.0	0.0	26952.0	33398.0	22370.0	88709688	26.6	0.0	13.7	8.09	25.0
chr8	10	124991970	17618	0.0	0.0	21296.0	0.0	17618.0	124991300	0.0	0.0	25.5	0.0	39.2
chr14	11	54053773	27819	27819.0	0.0	0.0	0.0	30410.0	54053273	14.8	0.0	0.0	0.0	11.7
chr6	7	34479211	20440	24281.0	30305.0	30622.0	0.0	20440.0	34477985	20.4	8.48	9.12	0.0	30.0
chr6	7	134365510	13246	13732.0	8678.0	15088.0	0.0	13246.0	134364486	56.2	55.4	48.4	0.0	57.6
chr15	16	80675893	26115	30946.0	0.0	0.0	0.0	26115.0	80675269	11.1	0.0	0.0	0.0	17.5
chr5	6	124072063	25834	30657.0	0.0	0.0	0.0	25834.0	124071265	11.1	0.0	0.0	0.0	17.5
chr16	17	52418857	26140	30973.0	0.0	0.0	0.0	26140.0	52418055	11.1	0.0	0.0	0.0	17.5
chr17	18	27052068	24240	0.0	0.0	24240.0	0.0	27764.0	27051408	0.0	0.0	18.7	0.0	15.0
chr12	15	16116826	24193	0.0	0.0	24193.0	0.0	27642.0	16116198	0.0	0.0	18.7	0.0	15.0
chr10	9	41616272	16762	24037.0	20878.0	19648.0	0.0	16762.0	41615212	21.0	19.8	30.6	0.0	42.6
chr2	2	11356439	24882	24882.0	22405.0	26030.0	0.0	25271.0	11355635	19.1	17.0	15.1	0.0	18.4
chr11	13	45872575	20376	21967.0	22892.0	20376.0	0.0	25087.0	45871939	25.9	16.4	28.3	0.0	19.2
chr2	2	139936750	29957	34543.0	0.0	0.0	0.0	29957.0	139936250	7.41	0.0	0.0	0.0	11.7
chr1	1	184441827	21719	23337.0	0.0	21719.0	29069.0	23278.0	184441053	22.2	0.0	24.2	11.0	22.5
chr16	17	33337797	21508	0.0	0.0	24729.0	0.0	21508.0	33337297	0.0	0.0	17.8	0.0	27.5
chr3	4	88522531	19566	24548.0	22057.0	22452.0	0.0	19566.0	88522031	19.8	17.5	22.4	0.0	32.5
chr16	17	92900169	23821	25780.0	28752.0	23821.0	0.0	29753.0	92899543	17.9	10.2	19.6	0.0	12.5
chr16	17	32813417	25773	25773.0	24681.0	28781.0	0.0	26135.0	32812793	17.9	14.1	11.4	0.0	17.5
chr2	2	165137230	18276	0.0	0.0	21910.0	0.0	18276.0	165136302	0.0	0.0	23.7	0.0	36.7
chr14	11	60705439	23170	0.0	0.0	26247.0	0.0	23170.0	60704939	0.0	0.0	15.1	0.0	23.4
chr10	9	121351741	19654	0.0	31453.0	19654.0	0.0	20510.0	121350131	0.0	7.92	30.6	0.0	30.0
chr13	14	97790365	17699	22492.0	0.0	0.0	0.0	17699.0	97789653	24.7	0.0	0.0	0.0	39.2
chr9	12	118633575	23073	25307.0	22873.0	25378.0	0.0	23073.0	118632939	18.5	16.4	16.4	0.0	23.4
chr9	12	75542210	16491	16491.0	0.0	0.0	0.0	18882.0	75541306	44.5	0.0	0.0	0.0	35.0
chr15	16	100984419	18202	21801.0	0.0	19555.0	27346.0	18202.0	100983395	26.6	0.0	31.0	13.3	37.5
chr15	16	39232851	28230	0.0	0.0	30792.0	0.0	28230.0	39232137	0.0	0.0	9.12	0.0	14.2
chr1	1	128791925	14646	14646.0	11345.0	16402.0	0.0	15417.0	128790247	51.9	44.1	42.4	0.0	47.6
chr11	13	113747379	16940	20093.0	14794.0	16940.0	0.0	18153.0	113746495	31.5	33.4	40.6	0.0	37.5
chr5	6	137346217	22632	0.0	0.0	25809.0	0.0	22632.0	137345591	0.0	0.0	15.5	0.0	24.2
chrX	3	50606092	22867	0.0	0.0	26006.0	0.0	22867.0	50604772	0.0	0.0	15.5	0.0	24.2
chr9	12	44954903	22702	0.0	0.0	25857.0	0.0	22702.0	44954271	0.0	0.0	15.5	0.0	24.2
chr11	13	106675883	1966	2343.0	1404.0	2869.0	26337.0	1966.0	106672615	170.4	142.5	153.7	14.4	179.4
chr7	8	75576423	11020	14435.0	11851.0	11020.0	0.0	13954.0	75574579	53.1	42.4	69.3	0.0	54.2
chr15	16	67197462	30378	30378.0	0.0	0.0	0.0	32068.0	67196962	11.7	0.0	0.0	0.0	9.18
chr4	5	129755373	15449	17555.0	14103.0	18938.0	0.0	15449.0	129754281	40.1	35.1	32.8	0.0	47.6
chr2	2	139927333	31117	0.0	0.0	33577.0	0.0	31117.0	139926833	0.0	0.0	6.39	0.0	10.0
chr9	12	58619378	31413	0.0	0.0	33737.0	0.0	31413.0	58618878	0.0	0.0	6.39	0.0	10.0
chr15	16	78327593	31614	0.0	0.0	33881.0	0.0	31614.0	78327093	0.0	0.0	6.39	0.0	10.0
chr2	2	58844995	14681	0.0	0.0	14681.0	0.0	17311.0	58843799	0.0	0.0	50.2	0.0	40.0
chr9	12	80510062	26752	26752.0	28460.0	28675.0	0.0	28691.0	80509316	16.1	10.2	11.4	0.0	13.3
chr5	6	96906237	21685	21685.0	20461.0	21937.0	0.0	23761.0	96905447	26.6	20.4	23.7	0.0	21.7
chr1	1	64087147	20357	31084.0	25777.0	21884.0	0.0	20357.0	64086247	10.5	12.4	23.7	0.0	30.0
chr10	9	44449864	1729	1839.0	2852.0	2195.0	13006.0	1729.0	44446802	188.3	104.1	172.9	45.1	190.2
chr14	11	74360502	27319	27319.0	23754.0	26249.0	0.0	28217.0	74360002	15.4	15.3	15.1	0.0	14.2
chr11	13	77373671	5361	12506.0	9740.0	7721.0	33528.0	5361.0	77371077	62.4	50.9	92.6	8.09	114.3
chr5	6	140749735	16619	16619.0	17885.0	17708.0	0.0	20143.0	140748787	43.8	25.4	37.4	0.0	30.9
chr6	7	143110664	17112	17112.0	21132.0	18431.0	0.0	21665.0	143109620	42.0	19.2	34.7	0.0	26.7
chr4	5	142015439	30036	35072.0	32088.0	30269.0	0.0	30036.0	142014719	6.79	7.35	9.58	0.0	11.7
chr2	2	61726752	26689	31837.0	0.0	0.0	0.0	26689.0	61726032	9.88	0.0	0.0	0.0	15.9
chr7	8	66376930	26845	32107.0	0.0	0.0	0.0	26845.0	66376214	9.88	0.0	0.0	0.0	15.9
chr13	14	51843352	27026	32403.0	0.0	0.0	0.0	27026.0	51842852	9.88	0.0	0.0	0.0	15.9
chr11	13	90675922	26975	32317.0	0.0	0.0	0.0	26975.0	90675298	9.88	0.0	0.0	0.0	15.9
chr10	9	82955283	26940	32265.0	0.0	0.0	0.0	26940.0	82954655	9.88	0.0	0.0	0.0	15.9
chr4	5	137857420	15865	15865.0	17859.0	15894.0	0.0	20702.0	137855446	46.9	25.4	44.7	0.0	29.2
chr15	16	80592373	2609	4164.0	1656.0	3156.0	34646.0	2609.0	80589325	132.1	132.3	147.4	6.93	159.4
chr6	7	17584184	21268	23975.0	24020.0	21268.0	0.0	25383.0	17583416	21.0	14.7	25.5	0.0	18.4
chr8	10	106644487	29393	0.0	0.0	29393.0	0.0	32385.0	106643737	0.0	0.0	10.5	0.0	8.34
chr10	9	89597389	29450	0.0	0.0	29450.0	0.0	32433.0	89596761	0.0	0.0	10.5	0.0	8.34
chr12	15	82364386	29497	0.0	0.0	29497.0	0.0	32490.0	82363758	0.0	0.0	10.5	0.0	8.34
chr17	18	12174924	29564	0.0	0.0	29564.0	0.0	32594.0	12174182	0.0	0.0	10.5	0.0	8.34
chr4	5	135905644	19584	31969.0	0.0	29288.0	0.0	19584.0	135904820	9.88	0.0	10.5	0.0	32.5
chr11	13	30188731	7293	7876.0	5443.0	7293.0	0.0	9998.0	30186707	92.6	75.8	96.3	0.0	75.9
chr12	15	76095922	20813	24084.0	0.0	22005.0	30216.0	20813.0	76095160	21.0	0.0	23.7	10.4	29.2
chr4	5	130785442	30683	0.0	0.0	33179.0	0.0	30683.0	130784942	0.0	0.0	6.84	0.0	10.8
chr14	11	57179024	30909	0.0	0.0	33410.0	0.0	30909.0	57178524	0.0	0.0	6.84	0.0	10.8
chr14	11	66806368	30913	0.0	0.0	33411.0	0.0	30913.0	66805868	0.0	0.0	6.84	0.0	10.8
chr7	8	25577554	7936	8369.0	0.0	11310.0	14655.0	7936.0	25575180	88.3	0.0	67.5	39.3	90.1
chr13	14	52100946	13307	15468.0	12925.0	18484.0	0.0	13307.0	52099908	48.8	39.0	34.7	0.0	57.6
chr10	9	67318470	23844	0.0	0.0	26964.0	0.0	23844.0	67317760	0.0	0.0	13.7	0.0	21.7
chr18	20	5597485	23986	0.0	0.0	27043.0	0.0	23986.0	5596845	0.0	0.0	13.7	0.0	21.7
chr4	5	15273545	27322	32764.0	0.0	0.0	0.0	27322.0	15273045	9.26	0.0	0.0	0.0	15.0
chr9	12	110647145	3569	5978.0	4304.0	6319.0	31833.0	3569.0	110643643	109.3	85.4	104.9	9.24	138.5
chr10	9	19495925	7151	8027.0	9348.0	11753.0	27797.0	7151.0	19493813	91.4	52.6	65.2	12.7	96.8
chr17	18	57189827	14501	14501.0	21005.0	19031.0	0.0	18473.0	57188549	53.1	19.8	32.8	0.0	36.7
chr7	8	28566246	30752	33528.0	31258.0	32223.0	0.0	30752.0	28565746	8.64	7.92	7.76	0.0	10.8
chr2	2	146062844	20948	25502.0	24805.0	25291.0	0.0	20948.0	146062200	17.9	13.6	16.4	0.0	28.4
chr10	9	28516916	14156	14156.0	0.0	15437.0	20759.0	15123.0	28515748	54.3	0.0	47.0	23.1	49.2
chr9	12	13518481	22362	27179.0	0.0	0.0	0.0	22362.0	13517831	15.4	0.0	0.0	0.0	25.0
chr14	11	47162576	22456	27310.0	0.0	0.0	0.0	22456.0	47161748	15.4	0.0	0.0	0.0	25.0
chr2	2	166469996	22917	27016.0	26495.0	26837.0	0.0	22917.0	166469368	15.4	11.9	13.7	0.0	23.4
chrX	3	12078962	5539	8065.0	17060.0	5539.0	21803.0	8444.0	12075850	91.4	27.7	112.7	21.4	86.8
chr19	21	14635836	23851	23851.0	0.0	26304.0	33882.0	24829.0	14634990	21.6	0.0	15.1	8.09	20.0
chr16	17	93768298	16375	21607.0	0.0	0.0	0.0	16375.0	93767142	27.2	0.0	0.0	0.0	44.2
chr11	13	121034456	21450	0.0	0.0	24956.0	0.0	21450.0	121033656	0.0	0.0	17.3	0.0	27.5
chr18	20	89241378	16388	0.0	0.0	20565.0	0.0	16388.0	89240346	0.0	0.0	27.8	0.0	44.2
chr4	5	134643009	16686	20188.0	13912.0	17233.0	0.0	16686.0	134641705	30.9	35.6	39.2	0.0	42.6
chr5	6	136623867	13915	16023.0	0.0	13915.0	20984.0	15284.0	136622633	46.3	0.0	53.8	22.5	48.4
chr5	6	65834886	24509	29501.0	0.0	0.0	0.0	24509.0	65834258	12.3	0.0	0.0	0.0	20.0
chr6	7	99502290	26346	0.0	0.0	29331.0	0.0	26346.0	99501656	0.0	0.0	10.5	0.0	16.7
chr7	8	100511943	19348	0.0	0.0	23068.0	0.0	19348.0	100511153	0.0	0.0	21.0	0.0	33.4
chr5	6	65905653	23458	0.0	0.0	23458.0	0.0	26782.0	65905015	0.0	0.0	20.1	0.0	15.9
chr18	20	89203778	23597	0.0	0.0	23597.0	0.0	27137.0	89203150	0.0	0.0	20.1	0.0	15.9
chr13	14	16012795	8302	12299.0	0.0	8716.0	15464.0	8302.0	16011329	63.6	0.0	84.9	37.0	87.6
chr4	5	124660428	24249	24249.0	0.0	28255.0	0.0	31839.0	124659644	20.4	0.0	11.9	0.0	9.18
chr7	8	68320858	16286	24964.0	0.0	31587.0	0.0	16286.0	68319942	19.1	0.0	8.21	0.0	44.2
chr18	20	32598608	23628	0.0	0.0	26778.0	0.0	23628.0	32597960	0.0	0.0	14.1	0.0	22.5
chr17	18	29342624	22535	22535.0	0.0	0.0	0.0	25194.0	29341648	24.7	0.0	0.0	0.0	19.2
chr19	21	28613029	22857	27909.0	0.0	0.0	0.0	22857.0	28612341	14.8	0.0	0.0	0.0	24.2
chr4	5	46619265	28250	31942.0	29510.0	28250.0	0.0	31186.0	46618625	9.88	9.05	11.9	0.0	10.0
chr7	8	122466070	26710	26710.0	0.0	0.0	0.0	29326.0	122465570	16.1	0.0	0.0	0.0	12.5
chr1	1	120056279	11462	15839.0	19452.0	22989.0	0.0	11462.0	120055071	46.9	22.1	21.0	0.0	66.7
chr4	5	126297884	19843	19843.0	0.0	30994.0	33133.0	19860.0	126296486	32.1	0.0	8.67	8.09	31.7
chr7	8	45228127	30139	0.0	0.0	32838.0	0.0	30139.0	45227453	0.0	0.0	7.3	0.0	11.7
chr11	13	3573232	30279	0.0	0.0	32910.0	0.0	30279.0	3572590	0.0	0.0	7.3	0.0	11.7
chr18	20	83185617	20890	0.0	0.0	24485.0	0.0	20890.0	83184821	0.0	0.0	18.2	0.0	29.2
chr3	4	59229853	7810	12003.0	0.0	13282.0	19339.0	7810.0	59228037	64.8	0.0	57.0	26.0	90.9
chr6	7	65818763	27420	32056.0	27067.0	27180.0	0.0	27420.0	65818263	9.88	11.3	13.2	0.0	15.0
chr7	8	142423014	28055	33566.0	0.0	0.0	0.0	28055.0	142422514	8.64	0.0	0.0	0.0	14.2
chr8	10	119585511	28072	33596.0	0.0	0.0	0.0	28072.0	119585011	8.64	0.0	0.0	0.0	14.2
chr14	11	48247200	24755	24755.0	21896.0	25946.0	0.0	25145.0	48246410	19.8	18.1	15.5	0.0	19.2
chr16	17	46108121	18654	18654.0	16563.0	18758.0	0.0	20862.0	46107133	36.4	28.8	33.8	0.0	29.2
chr9	12	95354010	20205	0.0	0.0	23957.0	0.0	20205.0	95353308	0.0	0.0	19.2	0.0	30.9
chr16	17	24193453	29733	0.0	0.0	32574.0	0.0	29733.0	24192953	0.0	0.0	7.76	0.0	12.5
chr9	12	90313645	29423	0.0	0.0	32316.0	0.0	29423.0	90313145	0.0	0.0	7.76	0.0	12.5
chr17	18	84026945	18322	18322.0	22343.0	19298.0	0.0	23223.0	84025669	37.7	17.5	31.9	0.0	23.4
chr9	12	115483367	21251	21251.0	20206.0	21305.0	0.0	23835.0	115482233	27.8	20.9	25.5	0.0	21.7
chr8	10	105500625	25026	26729.0	21805.0	24622.0	0.0	25026.0	105499997	16.1	18.1	17.8	0.0	19.2
chr2	2	132095150	18271	23355.0	0.0	0.0	0.0	18271.0	132094116	22.2	0.0	0.0	0.0	36.7
chr15	16	25670588	21489	23012.0	21561.0	21489.0	0.0	25150.0	25669690	23.5	18.7	25.1	0.0	19.2
chr12	15	28835693	4572	22468.0	0.0	14526.0	0.0	4572.0	28833311	24.7	0.0	51.1	0.0	123.5
chr11	13	71512961	28757	31519.0	29802.0	31170.0	0.0	28757.0	71512319	10.5	9.05	8.67	0.0	13.3
chr11	13	87471447	20446	20446.0	0.0	0.0	0.0	23113.0	87470657	30.3	0.0	0.0	0.0	23.4
chr15	16	77846572	22805	25402.0	20965.0	23358.0	0.0	22805.0	77845794	18.5	19.8	20.5	0.0	24.2
chr13	14	46738404	1013	3657.0	2405.0	2300.0	31209.0	1013.0	46734818	140.8	112.5	169.7	9.82	242.0
chr2	2	172382714	21867	21867.0	0.0	0.0	0.0	24457.0	172382088	25.9	0.0	0.0	0.0	20.0
chr8	10	117340590	28659	34237.0	0.0	0.0	0.0	28659.0	117339920	8.03	0.0	0.0	0.0	13.3
chr7	8	25436460	28593	34192.0	0.0	0.0	0.0	28593.0	25435648	8.03	0.0	0.0	0.0	13.3
chr13	14	53065432	28810	34339.0	0.0	0.0	0.0	28810.0	53064792	8.03	0.0	0.0	0.0	13.3
chr2	2	122349504	18255	19624.0	16629.0	18255.0	0.0	20943.0	122348606	32.7	28.3	35.1	0.0	28.4
chr7	8	126330245	20202	0.0	0.0	20202.0	0.0	23413.0	126329615	0.0	0.0	28.7	0.0	22.5
chr2	2	181148370	24463	0.0	0.0	27846.0	0.0	24463.0	181147736	0.0	0.0	12.3	0.0	20.0
chr11	13	45927381	14182	0.0	0.0	18981.0	0.0	14182.0	45926629	0.0	0.0	32.8	0.0	53.4
chr9	12	90301673	19379	0.0	0.0	23287.0	0.0	19379.0	90300729	0.0	0.0	20.5	0.0	33.4
chr4	5	88276146	17853	17853.0	16887.0	19879.0	0.0	19580.0	88275316	38.9	27.7	29.7	0.0	32.5
chr9	12	32816407	24182	0.0	0.0	27573.0	0.0	24182.0	32815773	0.0	0.0	12.8	0.0	20.9
chr12	15	32340733	24242	0.0	0.0	27648.0	0.0	24242.0	32339975	0.0	0.0	12.8	0.0	20.9
chr7	8	63976034	8633	13989.0	12019.0	8633.0	0.0	11958.0	63973196	55.0	41.9	85.3	0.0	64.2
chr11	13	113206772	29139	29139.0	0.0	0.0	0.0	31507.0	113206130	13.0	0.0	0.0	0.0	10.0
chr12	15	33168227	29155	29155.0	0.0	0.0	0.0	31521.0	33167727	13.0	0.0	0.0	0.0	10.0
chr15	16	66515646	7775	8264.0	8072.0	8363.0	22732.0	7775.0	66512886	89.5	58.8	87.6	19.6	91.8
chr4	5	143259179	23900	0.0	0.0	23900.0	0.0	27357.0	143258413	0.0	0.0	19.2	0.0	15.0
chr1	1	165687757	27406	0.0	0.0	27406.0	0.0	31066.0	165687091	0.0	0.0	12.8	0.0	10.0
chr5	6	114651386	25536	0.0	0.0	25536.0	0.0	29214.0	114650886	0.0	0.0	16.0	0.0	12.5
chr11	13	28366319	20521	25672.0	0.0	0.0	0.0	20521.0	28365365	17.9	0.0	0.0	0.0	30.0
chr7	8	39545347	10240	10240.0	0.0	10633.0	15761.0	11058.0	39543745	75.3	0.0	71.6	35.8	69.2
chr6	7	39241596	16713	17106.0	0.0	20614.0	23996.0	16713.0	39240944	42.0	0.0	27.4	17.3	42.6
chr2	2	118495690	21532	0.0	0.0	21532.0	0.0	24898.0	118494778	0.0	0.0	24.6	0.0	19.2
chr5	6	124193256	13449	13449.0	17404.0	15302.0	0.0	18573.0	124191564	57.4	26.6	47.4	0.0	35.9
chr2	2	101733295	23095	23095.0	0.0	0.0	0.0	25743.0	101732663	22.8	0.0	0.0	0.0	17.5
chr1	1	165675872	23080	23080.0	0.0	0.0	0.0	25721.0	165675060	22.8	0.0	0.0	0.0	17.5
chr5	6	24078257	23137	23137.0	0.0	0.0	0.0	25812.0	24077343	22.8	0.0	0.0	0.0	17.5
chr2	2	105688896	25497	25497.0	0.0	30229.0	0.0	32200.0	105688016	17.9	0.0	9.58	0.0	8.34
chr5	6	139957681	19599	22383.0	16444.0	19751.0	0.0	19599.0	139956759	24.7	28.8	30.1	0.0	32.5
chr2	2	128369429	6593	8836.0	0.0	6593.0	17535.0	10077.0	128366525	84.6	0.0	102.2	30.6	75.1
chr1	1	180987881	26671	28834.0	27456.0	30208.0	0.0	26671.0	180987099	13.0	10.7	9.58	0.0	15.9
chr7	8	123355376	14735	15896.0	12026.0	18443.0	0.0	14735.0	123353956	46.9	41.9	34.7	0.0	50.9
chr10	9	122544901	19397	24691.0	0.0	0.0	0.0	19397.0	122544275	19.8	0.0	0.0	0.0	33.4
chr18	20	65072165	29817	34989.0	0.0	0.0	0.0	29817.0	65071665	7.41	0.0	0.0	0.0	12.5
chr7	8	24645750	13947	19867.0	0.0	0.0	0.0	13947.0	24644676	32.1	0.0	0.0	0.0	54.2
chr18	20	32312294	20740	20740.0	21948.0	24479.0	0.0	22500.0	32311508	29.6	18.1	18.2	0.0	25.0
chr3	4	9550719	6852	13147.0	0.0	0.0	0.0	6852.0	9548943	58.7	0.0	0.0	0.0	99.3
chr17	18	6154820	14957	16104.0	0.0	14957.0	19509.0	15193.0	6153416	46.3	0.0	49.3	26.0	49.2
chr2	2	168683608	25294	32723.0	30144.0	25294.0	0.0	28436.0	168682800	9.26	8.48	16.4	0.0	13.3
chr7	8	107709873	5754	12035.0	0.0	0.0	0.0	5754.0	107707969	64.8	0.0	0.0	0.0	110.1
chr2	2	17869411	24040	29375.0	0.0	0.0	0.0	24040.0	17868911	12.3	0.0	0.0	0.0	20.9
chr10	9	42699859	17455	17455.0	0.0	20222.0	0.0	27568.0	42698667	40.8	0.0	28.7	0.0	15.0
chr15	16	60791349	30437	32475.0	27313.0	29137.0	0.0	30437.0	60790721	9.88	11.3	10.9	0.0	11.7
